n,parity,word2,T,T2,one_step,two_step,leftover,odd_odd
3949,odd,OO,248159,123621795,0,0,1,1
3950,even,EE,62,7,1,1,0,0
3951,odd,OO,248347,123762301,0,0,1,1
3952,even,EE,62,7,1,1,0,0
3953,odd,OE,248536,498,0,1,0,0
3954,even,EE,62,7,1,1,0,0
3955,odd,OO,248725,124044970,0,0,1,1
3956,even,EE,62,7,1,1,0,0
3957,odd,OO,248913,124185636,0,0,1,1
3958,even,EE,62,7,1,1,0,0
3959,odd,OE,249102,499,0,1,0,0
3960,even,EE,62,7,1,1,0,0
3961,odd,OO,249291,124468627,0,0,1,1
3962,even,EE,62,7,1,1,0,0
3963,odd,OE,249480,499,0,1,0,0
3964,even,EE,62,7,1,1,0,0
3965,odd,OO,249669,124751832,0,0,1,1
3966,even,EE,62,7,1,1,0,0
3967,odd,OE,249858,499,0,1,0,0
3968,even,EE,62,7,1,1,0,0
3969,odd,OO,250047,125035251,0,0,1,1
3970,even,EO,63,500,1,1,0,0
3971,odd,OE,250236,500,0,1,0,0
3972,even,EO,63,500,1,1,0,0
3973,odd,OO,250425,125318885,0,0,1,1
3974,even,EO,63,500,1,1,0,0
3975,odd,OE,250614,500,0,1,0,0
3976,even,EO,63,500,1,1,0,0
3977,odd,OO,250803,125602733,0,0,1,1
3978,even,EO,63,500,1,1,0,0
3979,odd,OE,250992,500,0,1,0,0
3980,even,EO,63,500,1,1,0,0
3981,odd,OO,251181,125886795,0,0,1,1
3982,even,EO,63,500,1,1,0,0
3983,odd,OO,251371,126029658,0,0,1,1
3984,even,EO,63,500,1,1,0,0
3985,odd,OE,251560,501,0,1,0,0
3986,even,EO,63,500,1,1,0,0
3987,odd,OO,251749,126314041,0,0,1,1
3988,even,EO,63,500,1,1,0,0
3989,odd,OO,251939,126457066,0,0,1,1
3990,even,EO,63,500,1,1,0,0
3991,odd,OE,252128,502,0,1,0,0
3992,even,EO,63,500,1,1,0,0
3993,odd,OE,252318,502,0,1,0,0
3994,even,EO,63,500,1,1,0,0
3995,odd,OE,252508,502,0,1,0,0
3996,even,EO,63,500,1,1,0,0
3997,odd,OO,252697,127028195,0,0,1,1
3998,even,EO,63,500,1,1,0,0
3999,odd,OO,252887,127171489,0,0,1,1
4000,even,EO,63,500,1,1,0,0
